video,dataset,prompt,release_date,split
2bfw_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-28,train
2bfw_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-28,train
2bjq_A_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-03-16,train
2bjq_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-03-16,train
2bjq_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-03-16,train
2bk9_A_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-20,train
2bk9_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-20,train
2bk9_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-20,train
2bko_A_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-28,train
2bko_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-28,train
2bko_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-28,train
2bln_B_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-08,train
2bln_B_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-08,train
2bln_B_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-08,train
2bmo_B_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-04,train
2bmo_B_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-04,train
2bmo_B_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-05-04,train
2bo1_A_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-23,train
2bo1_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-23,train
2bo1_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-23,train
2bti_A_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
2bti_A_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
2bti_A_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
2bw3_B_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-28,train
2bw3_B_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-28,train
2bw3_B_R3.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-28,train
2c9i_D_R1.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2007-01-16,train
2c9i_D_R2.mp4,atlas,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns. Keep the same chain connectivity and backbone topology as the input frame.",2007-01-16,train
